id,name,picture_url,host_since,host_verifications,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,formatted_amenities,performance_score
263527,"Spacious house with 5 bedrooms, 3 bathrooms",https://a0.muscache.com/pictures/37cc7918-3645-4547-965a-b9981dcb86e7.jpg,2010-02-10,"[""email"", ""phone""]",t,t,37.27708,-121.82955,Entire home,Entire home/apt,16,3.0,5.0,6.0,"[""Bed linens"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Oven"", ""Hair dryer"", ""Backyard"", ""Free parking on premises"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Dryer"", ""Coffee maker"", ""Refrigerator"", ""Bathtub"", ""Hot water"", ""Smoke alarm"", ""BBQ grill"", ""Air conditioning"", ""Dishwasher"", ""Indoor fireplace"", ""Stove"", ""Iron"", ""Private entrance"", ""Microwave""]",1200.0,2,1125,t,30,60,90,365,13,4.15,4.33,4.5,4.58,4.42,4.75,4.5,f,0.09,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Easy Access"", ""Parking"", ""Outdoors""]",50.55
307827,Lovely Private Garden Cottage,https://a0.muscache.com/pictures/3372915/3622f324_original.jpg,2011-09-16,"[""email"", ""phone""]",t,t,37.42938,-122.13718,Entire place,Entire home/apt,2,1.0,1.0,1.0,"[""Wifi"", ""Free parking on premises"", ""Private hot tub"", ""Washer"", ""Heating"", ""Smoke alarm"", ""Dedicated workspace"", ""Host greets you"", ""Kitchen"", ""Dryer""]",165.0,2,7,t,22,52,82,357,148,4.91,4.92,4.81,4.99,4.97,4.81,4.82,f,0.94,"[""Kitchen"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Safety"", ""Workspace"", ""Parking""]",31.42
315339,Saratoga Silicon Valley  Victorian,https://a0.muscache.com/pictures/3759203/63bdde65_original.jpg,2012-01-09,"[""email"", ""phone""]",t,t,37.2527,-122.03865,Entire home,Entire home/apt,6,2.5,3.0,4.0,"[""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Washer"", ""Ethernet connection"", ""Cleaning products"", ""TV with standard cable"", ""Carbon monoxide alarm"", ""Sound system"", ""Outdoor dining area"", ""Freezer"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Wine glasses"", ""Blender"", ""Shared beach access"", ""Private patio or balcony"", ""Backyard"", ""Free parking on premises"", ""Fire extinguisher"", ""Laundromat nearby"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Ping pong table"", ""Conditioner"", ""Shampoo"", ""Kitchen"", ""Dryer"", ""Wifi"", ""Barbecue utensils"", ""Coffee maker"", ""Refrigerator"", ""Portable fans"", ""Dishes and silverware"", ""Free street parking"", ""Rice maker"", ""Bathtub"", ""Hot water"", ""Host greets you"", ""Clothing storage: closet and dresser"", ""Baking sheet"", ""Outdoor furniture"", ""Shower gel"", ""Smoke alarm"", ""BBQ grill"", ""Dishwasher"", ""Stove"", ""Dining table"", ""Extra pillows and blankets"", ""Books and reading material"", ""Single level home"", ""Iron"", ""Private entrance"", ""Microwave"", ""Room-darkening shades""]",325.0,30,365,t,30,60,90,175,13,4.75,4.46,3.85,5.0,4.85,4.85,4.46,f,0.09,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Easy Access"", ""Parking"", ""Outdoors""]",73.04
338075,COZY ROOM IN FAMILY HOME,https://a0.muscache.com/pictures/miso/Hosting-338075/original/1c1c9728-09c6-4615-8664-0db57824483a.jpeg,2012-02-07,"[""email"", ""phone""]",t,t,37.37049,-122.09542,Private room in home,Private room,1,1.0,1.0,1.0,"[""Bed linens"", ""Long term stays allowed"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""Breakfast"", ""Private patio or balcony"", ""Oven"", ""Hair dryer"", ""Free parking on premises"", ""Fire extinguisher"", ""Private backyard \u2013 Fully fenced"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Keypad"", ""Fire pit"", ""Kitchen"", ""Shampoo"", ""Private hot tub"", ""Fast wifi \u2013 237 Mbps"", ""Coffee maker"", ""Central air conditioning"", ""TV"", ""Refrigerator"", ""Free washer \u2013 In unit"", ""Exercise equipment"", ""Indoor fireplace: wood-burning"", ""Dishes and silverware"", ""Free street parking"", ""Hot water"", ""Board games"", ""Free dryer \u2013 In unit"", ""Lock on bedroom door"", ""Outdoor furniture"", ""Outdoor kitchen"", ""Smoke alarm"", ""BBQ grill"", ""Dedicated workspace"", ""Dishwasher"", ""Stove"", ""Self check-in"", ""Extra pillows and blankets"", ""Iron"", ""Private entrance"", ""Microwave"", ""Game console""]",66.0,30,120,t,11,41,71,345,50,4.92,4.91,5.0,4.94,4.96,4.91,4.81,f,0.32,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors""]",38.7
373628,Exceptionally private in Saratoga’s Upscale area.,https://a0.muscache.com/pictures/c9f7a88e-7bd8-49c6-a5b8-7beaa879664c.jpg,2012-03-07,"[""email"", ""phone""]",t,f,37.24516,-122.01955,Private room in villa,Private room,2,1.0,1.0,1.0,"[""Resort view"", ""Bed linens"", ""Long term stays allowed"", ""Cleaning products"", ""Carbon monoxide alarm"", ""32 inch HDTV with standard cable"", ""Trash compactor"", ""Outdoor dining area"", ""Kitchenette"", ""Toaster"", ""Wine glasses"", ""Hair dryer"", ""Blender"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Drying rack for clothing"", ""Luggage dropoff allowed"", ""Keypad"", ""Cleaning available during stay"", ""Conditioner"", ""Shampoo"", ""Mountain view"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Coffee maker"", ""Central air conditioning"", ""Portable fans"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Free street parking"", ""Hot water"", ""Hot water kettle"", ""Gas stove"", ""Clothing storage: closet and dresser"", ""Free dryer \u2013 In building"", ""Patio or balcony"", ""Lock on bedroom door"", ""Outdoor furniture"", ""Smoke alarm"", ""Dedicated workspace"", ""Shared backyard \u2013 Fully fenced"", ""Dishwasher"", ""Dining table"", ""Single level home"", ""Extra pillows and blankets"", ""Self check-in"", ""Iron"", ""Garden view"", ""Irish springs  body soap"", ""Room-darkening shades""]",87.0,90,365,t,9,39,69,344,77,4.95,4.96,4.92,5.0,4.97,4.96,4.93,t,0.49,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors"", ""Scenic View"", ""Resort Access""]",51.06
373730,Spacious Sunny Room in Sweet Home,https://a0.muscache.com/pictures/bb6f1e98-5a8b-4718-81ad-790ced8eb0fd.jpg,2012-03-07,"[""email"", ""phone""]",t,t,37.41783,-122.13384,Private room in home,Private room,1,1.0,1.0,1.0,"[""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""Freezer"", ""Toaster"", ""Wine glasses"", ""Hair dryer"", ""Shared patio or balcony"", ""Cafe' stainless steel oven"", ""Free parking on premises"", ""Fire extinguisher"", ""Private backyard \u2013 Fully fenced"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Cooking basics"", ""Drying rack for clothing"", ""Cleaning available during stay"", ""Kitchen"", ""Fast wifi \u2013 596 Mbps"", ""Portable heater"", ""TJ's Spa Shampoo and Cream Rinse (others available too). shampoo"", ""Refrigerator"", ""TJ's Spa Conditioner conditioner"", ""Portable fans"", ""Free washer \u2013 In unit"", ""Central heating"", ""Dishes and silverware"", ""Free street parking"", ""Host greets you"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""Coffee maker: pour-over coffee"", ""Baking sheet"", ""Bidet"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Lock on bedroom door"", ""Outdoor furniture"", ""Smoke alarm"", ""Clothing storage"", ""Dedicated workspace"", ""Stove"", ""Dining table"", ""Extra pillows and blankets"", ""Single level home"", ""Iron"", ""Private entrance"", ""Microwave"", ""Room-darkening shades""]",120.0,2,1125,t,30,60,90,304,47,4.68,4.85,4.85,4.81,4.81,4.77,4.57,f,0.31,"[""Kitchen"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors""]",62.0
480365,A RARE CLASSIC IN DOWNTOWN SAN JOSE,https://a0.muscache.com/pictures/5687413/ee64ad20_original.jpg,2012-05-02,"[""email"", ""phone""]",t,t,37.32255,-121.88473,Entire condo,Entire home/apt,6,2.0,4.0,7.0,"[""Washer"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Pets allowed"", ""Oven"", ""Hair dryer"", ""Free parking on premises"", ""Cooking basics"", ""Essentials"", ""Heating"", ""Keypad"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Dryer"", ""Coffee maker"", ""Refrigerator"", ""Dishes and silverware"", ""Hot water"", ""Smoke alarm"", ""Air conditioning"", ""Dishwasher"", ""Stove"", ""Self check-in"", ""Microwave""]",275.0,3,1125,t,30,60,90,365,14,4.36,4.57,3.57,4.64,4.79,4.36,4.21,f,0.09,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Easy Access"", ""Parking""]",41.3
497579,SanJose-Interns/Transplants -Short term room (CBR),https://a0.muscache.com/pictures/5935805/72e1b4e0_original.jpg,2012-03-01,"[""email"", ""phone""]",t,f,37.27641,-121.91401,Private room in home,Private room,1,1.0,1.0,1.0,"[""Long term stays allowed"", ""Carbon monoxide alarm"", ""Oven"", ""Hair dryer"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Kitchen"", ""Coffee maker"", ""Fast wifi \u2013 458 Mbps"", ""Refrigerator"", ""Dishes and silverware"", ""Free street parking"", ""Host greets you"", ""Hot water"", ""Patio or balcony"", ""Free dryer \u2013 In building"", ""Lock on bedroom door"", ""Exterior security cameras on property"", ""Electric stove"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishwasher"", ""Indoor fireplace"", ""Single level home"", ""Private entrance"", ""Iron"", ""Free washer \u2013 In building"", ""Microwave""]",49.0,14,90,t,28,58,88,268,30,4.9,4.83,4.47,5.0,4.93,4.87,4.8,f,0.2,"[""Kitchen"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors""]",31.94
527119,Spacious and bright master suite in Los Altos.,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTI3MTE5/original/8c0d64d3-dae8-4b3f-bd27-d72486fff215.jpeg,2012-01-11,"[""email"", ""phone""]",t,t,37.3775,-122.10433,Private room in home,Private room,2,1.0,1.0,1.0,"[""Bed linens"", ""Pocket wifi"", ""Long term stays allowed"", ""Ethernet connection"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Hair dryer"", ""Shared patio or balcony"", ""Free parking on premises"", ""Private backyard \u2013 Fully fenced"", ""Hangers"", ""Essentials"", ""Heating"", ""Shampoo"", ""Wifi"", ""Resort access"", ""Coffee maker"", ""Central air conditioning"", ""Refrigerator"", ""Indoor fireplace: gas"", ""Dishes and silverware"", ""Free street parking"", ""Hot water"", ""Free dryer \u2013 In unit"", ""Lock on bedroom door"", ""Smoke alarm"", ""Single level home"", ""Extra pillows and blankets"", ""Private entrance"", ""Iron"", ""Garden view"", ""Free washer \u2013 In building"", ""Microwave""]",149.0,3,190,t,30,60,90,365,83,5.0,4.98,5.0,4.94,4.98,4.94,4.88,f,0.55,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Easy Access"", ""Parking"", ""Outdoors"", ""Scenic View"", ""Resort Access""]",49.43
529161,"Comfy, Cozy & Affordable 1-San Jose",https://a0.muscache.com/pictures/7519490/5dbe18f6_original.jpg,2012-06-03,"[""email"", ""phone""]",t,t,37.40174,-121.82812,Private room in home,Private room,2,1.0,1.0,2.0,"[""Bed linens"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Freezer"", ""Neutrogena body soap"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Wine glasses"", ""Backyard"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Pantene conditioner"", ""Drying rack for clothing"", ""Heating"", ""Luggage dropoff allowed"", ""Kitchen"", ""Shampoo"", ""Lockbox"", ""Dryer"", ""Wifi"", ""Mini fridge"", ""Coffee maker"", ""Refrigerator"", ""Portable fans"", ""Dishes and silverware"", ""Free street parking"", ""Rice maker"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""Patio or balcony"", ""Lock on bedroom door"", ""Shower gel"", ""Ceiling fan"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishwasher"", ""Indoor fireplace"", ""Stove"", ""Extra pillows and blankets"", ""Dining table"", ""Self check-in"", ""Iron"", ""Microwave"", ""Room-darkening shades""]",59.0,4,180,t,11,33,47,132,175,4.9,4.94,4.82,5.0,4.94,4.91,4.89,f,1.15,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors""]",55.74
554085,Travelers/Interns Welcome-Short/Mid term (Atr),https://a0.muscache.com/pictures/6782390/059c4211_original.jpg,2012-03-01,"[""email"", ""phone""]",t,f,37.27668380737305,-121.91433715820312,Private room in home,Private room,1,1.0,1.0,1.0,"[""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""GE  stainless steel oven"", ""Private patio or balcony"", ""Hair dryer"", ""Fire extinguisher"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Kitchen"", ""Wifi"", ""Dryer"", ""Coffee maker"", ""Refrigerator"", ""Dishes and silverware"", ""Free street parking"", ""Host greets you"", ""Hot water"", ""Lock on bedroom door"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishwasher"", ""Stove"", ""Iron"", ""Microwave""]",49.0,14,90,t,28,58,88,268,33,4.85,4.73,4.48,4.97,4.97,4.94,4.73,f,0.24,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Parking"", ""Outdoors""]",31.94
564669,Private Entry & Patio in Garden Room of Villa.,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTY0NjY5/original/d4f35859-d528-4a5f-b254-72a324babaad.jpeg,2012-03-07,"[""email"", ""phone""]",t,f,37.2442,-122.02016,Private room in villa,Private room,2,1.0,1.0,1.0,"[""Bed linens"", ""Long term stays allowed"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Trash compactor"", ""Outdoor dining area"", ""Kitchenette"", ""Toaster"", ""Wine glasses"", ""Hair dryer"", ""Blender"", ""Wolf stove"", ""Shared patio or balcony"", ""Fire extinguisher"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Luggage dropoff allowed"", ""Cleaning available during stay"", ""Keypad"", ""Conditioner"", ""Shampoo"", ""Wifi"", ""Free driveway parking on premises \u2013 6 spaces"", ""Mini fridge"", ""Coffee maker"", ""Central air conditioning"", ""Portable fans"", ""Dishes and silverware"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""32 inch HDTV"", ""Free dryer \u2013 In unit"", ""Lock on bedroom door"", ""Outdoor furniture"", ""Paid parking lot on premises \u2013 1 space"", ""Smoke alarm"", ""Clothing storage"", ""Dedicated workspace"", ""Dishwasher"", ""Dining table"", ""Shared backyard \u2013 Fully fenced"", ""Extra pillows and blankets"", ""Private entrance"", ""Self check-in"", ""Iron"", ""Garden view"", ""Free washer \u2013 In building"", ""Microwave"", ""Room-darkening shades""]",109.0,90,365,t,5,35,65,340,37,4.89,4.92,4.92,4.92,4.97,4.95,4.89,t,0.24,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors"", ""Scenic View""]",57.39
583671,HackerHome - Santa Clara: bunk 1,https://a0.muscache.com/pictures/14844326/1a7c090a_original.jpg,2009-10-06,"[""email"", ""phone"", ""work_email""]",t,t,37.35934,-121.9799,Shared room in home,Shared room,12,2.0,5.0,20.0,"[""Wifi"", ""Free parking on premises"", ""Kitchen"", ""Washer"", ""First aid kit"", ""Hangers"", ""Heating"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""TV"", ""Pool"", ""Air conditioning"", ""Iron"", ""Hot water"", ""Dryer"", ""Hair dryer""]",30.0,30,500,t,29,31,31,266,44,4.95,4.88,4.8,4.9,5.0,4.78,4.85,f,0.29,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Parking""]",52.08
583680,HackerHome - Santa Clara: shared room,https://a0.muscache.com/pictures/8276302/a8b2a542_original.jpg,2009-10-06,"[""email"", ""phone"", ""work_email""]",t,t,37.35653,-121.9833,Shared room in home,Shared room,4,2.0,1.0,1.0,"[""Gym"", ""Wifi"", ""Hot tub"", ""Bed linens"", ""Microwave"", ""Free parking on premises"", ""Washer"", ""Heating"", ""Coffee maker"", ""TV with standard cable"", ""Refrigerator"", ""Pool"", ""Air conditioning"", ""Dishes and silverware"", ""Kitchen"", ""Hot water"", ""Dryer"", ""Hair dryer""]",35.0,30,500,t,30,60,90,365,58,4.93,4.91,4.87,5.0,4.98,4.85,4.89,f,0.38,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Essentials"", ""Parking""]",33.85
583689,HackerHome - Santa Clara: private,https://a0.muscache.com/pictures/8276340/cdab6b89_original.jpg,2009-10-06,"[""email"", ""phone"", ""work_email""]",t,t,37.35785,-121.98118,Private room in home,Private room,2,2.0,1.0,0.0,"[""Wifi"", ""Free parking on premises"", ""Kitchen"", ""Washer"", ""Hangers"", ""Heating"", ""Smoke alarm"", ""TV"", ""Pool"", ""Air conditioning"", ""Iron"", ""Dryer"", ""Hair dryer""]",55.0,14,500,t,30,60,90,365,33,4.97,4.91,4.88,4.97,5.0,4.91,4.85,f,0.22,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Parking""]",18.85
616951,HackerHome - Santa Clara: private room4,https://a0.muscache.com/pictures/14844644/2400fcaf_original.jpg,2009-10-06,"[""email"", ""phone"", ""work_email""]",t,t,37.35992,-121.98218,Private room in home,Private room,2,1.0,1.0,4.0,"[""Wifi"", ""Free parking on premises"", ""Fire extinguisher"", ""Kitchen"", ""Washer"", ""First aid kit"", ""Hangers"", ""Heating"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""TV"", ""Pool"", ""Air conditioning"", ""Free street parking"", ""Iron"", ""Hot water"", ""Dryer"", ""Hair dryer""]",55.0,30,500,t,30,60,90,365,30,4.97,4.97,4.87,5.0,5.0,4.97,4.8,f,0.2,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Parking""]",18.85
661548,HackerHome - Santa Clara: shared room,https://a0.muscache.com/pictures/8683392/8ce727b3_original.jpg,2009-10-06,"[""email"", ""phone"", ""work_email""]",t,t,37.35487,-121.97975,Shared room in home,Shared room,6,2.0,1.0,0.0,"[""Bed linens"", ""Washer"", ""Carbon monoxide alarm"", ""Hot tub - available all year, open specific hours"", ""Hair dryer"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Hangers"", ""Heating"", ""Drying rack for clothing"", ""Kitchen"", ""Wifi"", ""Dryer"", ""TV"", ""Dishes and silverware"", ""Hot water"", ""Clothing storage: closet"", ""Smoke alarm"", ""Pool"", ""Air conditioning"", ""Iron"", ""Arcade games""]",50.0,30,1125,t,30,60,90,365,18,5.0,4.88,4.76,5.0,5.0,4.88,4.71,f,0.12,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Parking""]",51.56
706286,Cozy 2BR Condo with parking washer & dryer,https://a0.muscache.com/pictures/73802309/5f6bb0e6_original.jpg,2012-08-15,"[""email"", ""phone""]",t,t,37.35353,-122.01123,Entire condo,Entire home/apt,2,1.0,2.0,2.0,"[""Bed linens"", ""Long term stays allowed"", ""Washer"", ""Ethernet connection"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Wine glasses"", ""Private patio or balcony"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Drying rack for clothing"", ""Cooking basics"", ""Keypad"", ""Cleaning available during stay"", ""Kitchen"", ""Dryer"", ""Wifi"", ""Shared outdoor pool - open specific hours"", ""Elevator"", ""Coffee maker"", ""Refrigerator"", ""Portable fans"", ""Dishes and silverware"", ""Free street parking"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""Clothing storage: closet and dresser"", ""Exterior security cameras on property"", ""Smoke alarm"", ""BBQ grill"", ""Dishwasher"", ""Stove"", ""Dining table"", ""Self check-in"", ""Books and reading material"", ""Iron"", ""Microwave"", ""Shared hot tub - available seasonally, open specific hours"", ""Room-darkening shades""]",120.0,60,1125,t,12,12,12,218,15,5.0,4.93,4.73,4.93,5.0,4.67,4.87,f,0.17,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Easy Access"", ""Parking"", ""Outdoors""]",38.62
725538,Apartment in downtown SJ,https://a0.muscache.com/pictures/miso/Hosting-725538/original/ac6fc9b0-2856-4282-8ab5-e96ed16752d0.jpeg,2012-10-04,"[""email"", ""phone""]",t,t,37.34776,-121.87345,Entire home,Entire home/apt,4,1.0,2.0,2.0,"[""Bed linens"", ""HDTV with Apple TV, premium cable"", ""Body soap"", ""AC - split type ductless system"", ""Pocket wifi"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""Oven"", ""Hair dryer"", ""Private backyard \u2013 Fully fenced"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Keypad"", ""Cleaning available during stay"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Coffee maker"", ""Refrigerator"", ""Dishes and silverware"", ""Free street parking"", ""Hot water"", ""Free dryer \u2013 In building"", ""Outdoor furniture"", ""Shower gel"", ""Smoke alarm"", ""BBQ grill"", ""Dedicated workspace"", ""Dishwasher"", ""Stove"", ""Self check-in"", ""Extra pillows and blankets"", ""Private entrance"", ""Iron"", ""Free washer \u2013 In building"", ""Microwave""]",110.0,1,1125,t,13,38,67,67,299,4.87,4.9,4.84,4.93,4.95,4.8,4.85,f,2.01,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors""]",53.72
727926,Private Room with bath in Palo Alto,https://a0.muscache.com/pictures/12544704/3b108abe_original.jpg,2012-10-06,"[""phone""]",t,t,37.41686,-122.11568,Private room in home,Private room,1,1.0,1.0,1.0,"[""Backyard"", ""Free parking on premises"", ""First aid kit"", ""Essentials"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Heating"", ""Refrigerator"", ""Dedicated workspace"", ""Shampoo"", ""Private entrance"", ""Wifi"", ""Patio or balcony""]",99.0,2,1125,t,30,60,90,365,114,4.58,4.74,4.46,4.89,4.86,4.8,4.6,f,0.77,"[""Kitchen"", ""Connectivity"", ""Climate Control"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors""]",44.65
743215,Little Paradise sauna garden near downtown,https://a0.muscache.com/pictures/prohost-api/Hosting-743215/original/2c71317d-9880-434c-8cae-046b11e54340.jpeg,2010-01-24,"[""email"", ""phone""]",t,t,37.261675,-122.032504,Entire guesthouse,Entire home/apt,6,1.0,2.0,2.0,"[""Bed linens"", ""Pack \u2019n play/Travel crib - available upon request"", ""Long term stays allowed"", ""GE stainless steel oven"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Sound system"", ""Coffee"", ""Freezer"", ""Toaster"", ""Wine glasses"", ""Hair dryer"", ""Blender"", ""Private patio or balcony"", ""Free parking on premises"", ""Private backyard \u2013 Fully fenced"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Cooking basics"", ""Drying rack for clothing"", ""Private BBQ grill: gas"", ""Cleaning available during stay"", ""Fire pit"", ""Conditioner"", ""Shampoo"", ""Kitchen"", ""Wifi"", ""Barbecue utensils"", ""Mini fridge"", ""Refrigerator"", ""Central heating"", ""Indoor fireplace: gas"", ""Free washer \u2013 In unit"", ""Portable fans"", ""Dishes and silverware"", ""Free street parking"", ""Rice maker"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""Clothing storage: closet and dresser"", ""TV with Roku"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Outdoor furniture"", ""Shower gel"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Smoke alarm"", ""Air conditioning"", ""Dedicated workspace"", ""Dishwasher"", ""Dining table"", ""Private sauna"", ""Extra pillows and blankets"", ""Books and reading material"", ""Iron"", ""Garden view"", ""Private entrance"", ""Microwave"", ""GE stainless steel electric stove"", ""Room-darkening shades""]",230.0,2,1125,t,24,52,82,261,150,4.85,4.85,4.95,4.89,4.91,4.93,4.82,t,1.04,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors"", ""Family Friendly"", ""Scenic View""]",57.38
